id,year,rank,average,bayes_average,users_rated,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,owned,trading,wanting,wishing
185331,2015,16987,5.61,5.506,139,2015,2,6,15,15,15,6,235,6,0,7
35306,2008,10518,6.16,5.549,139,2008,2,2,30,30,30,10,244,32,18,79
151645,2014,8799,6.43,5.572,139,2014,3,6,30,30,30,8,333,10,8,42
138963,2013,6000,7.67,5.648,139,2013,1,10,120,120,120,12,230,1,27,260
314395,2020,7274,6.94,5.604,139,2020,1,6,60,45,60,10,306,8,5,28
252892,2018,19190,5.49,5.491,139,2018,2,4,45,30,45,9,257,8,4,47
286547,2019,19705,5.29,5.486,139,2019,2,5,20,20,20,10,298,5,3,27
2717,2001,21192,4.81,5.449,138,2001,3,4,60,60,60,10,478,37,4,5
92876,2011,12581,5.9,5.532,138,2011,2,4,15,15,15,5,255,6,1,17
300085,2020,7400,6.94,5.601,138,2020,2,4,10,10,10,8,307,6,21,120
94571,2011,15263,5.79,5.516,138,2011,2,5,90,90,90,13,428,21,6,31
70532,2012,6261,7.85,5.637,138,2012,2,2,1800,240,1800,0,543,11,31,108
118515,2012,14514,5.96,5.52,138,2012,2,4,20,20,20,8,228,5,3,24
282246,2020,6541,7.6,5.626,138,2020,1,5,75,60,75,8,402,14,41,229
234949,2017,8116,6.79,5.585,138,2017,2,4,60,45,60,10,407,10,22,94
1784,1983,7587,6.89,5.596,138,1983,2,2,60,60,60,10,283,9,62,141
285893,2019,11934,6.03,5.537,138,2019,2,6,30,30,30,8,224,3,2,15
325348,2021,4939,8.52,5.706,138,2021,2,5,300,300,300,12,700,5,53,272
258242,2021,5897,7.96,5.651,138,2021,1,5,120,60,120,10,354,8,86,340
109105,2011,18637,5.5,5.495,138,2011,2,2,30,30,30,10,453,59,7,34
36596,2008,6917,7.07,5.614,138,2008,2,2,60,60,60,0,313,9,45,112
225759,2018,5913,8.13,5.651,138,2018,1,2,240,60,240,12,429,7,55,201
256643,2018,9135,6.44,5.566,138,2018,2,4,120,30,120,14,452,44,9,137
158236,2014,15313,5.73,5.516,138,2014,2,4,15,15,15,6,218,6,1,12
1998,1990,19210,5.44,5.491,138,1990,2,6,30,30,30,8,382,15,2,17
162071,2015,18954,5.64,5.493,138,2015,2,4,30,20,30,12,343,16,0,8
8101,1987,12513,6.16,5.533,138,1987,2,2,360,360,360,12,452,37,11,23
9091,1967,21190,4.86,5.449,138,1967,4,8,30,30,30,18,390,25,2,3
281664,2019,7749,6.72,5.593,138,2019,2,4,30,30,30,8,190,6,13,84
148586,2013,11387,6.07,5.541,138,2013,2,4,15,15,15,8,206,2,4,24
73655,2010,10521,6.16,5.549,138,2010,2,4,45,45,45,8,208,22,18,76
2096,1999,13446,5.9,5.527,138,1999,2,4,20,20,20,10,282,24,9,22
266141,2019,7578,6.82,5.596,138,2019,3,5,50,30,50,8,160,8,43,147
217974,2017,8441,6.94,5.579,138,2017,4,6,30,15,30,12,288,25,20,115
146144,2018,7624,7.72,5.595,138,2018,2,6,120,20,120,10,354,18,16,124
318559,2021,7787,7.25,5.592,138,2021,1,4,30,15,30,8,214,6,15,125
8009,1992,21398,4.71,5.432,138,1992,2,6,60,60,60,10,579,20,5,17
67695,2010,16086,5.68,5.512,138,2010,2,4,45,30,45,8,582,28,1,5
41860,2009,16007,5.7,5.512,138,2009,3,6,10,10,10,5,279,6,3,21
104617,2011,18723,5.43,5.495,138,2011,2,5,60,60,60,13,355,11,8,33
257306,2018,7969,6.83,5.588,138,2018,1,4,45,20,45,8,274,3,4,38
39415,2008,20716,5.1,5.468,138,2008,2,6,60,60,60,12,429,24,1,5
314589,2021,6331,7.95,5.634,138,2021,1,4,45,30,45,14,368,5,8,97
216694,2017,7935,6.69,5.589,138,2017,2,4,30,30,30,10,301,5,4,32
270637,2019,7780,6.76,5.592,138,2019,1,4,30,20,30,8,288,10,8,34
32236,1975,21593,4.09,5.39,138,1975,2,4,15,15,15,4,186,4,4,8
277538,2019,4600,8.6,5.732,138,2019,3,5,360,240,360,0,403,6,36,78
130841,2012,15361,5.81,5.516,137,2012,2,2,20,20,20,8,456,22,2,18
152902,2013,20863,5.04,5.464,137,2013,2,99,30,20,30,8,508,31,2,5
140468,2013,12544,5.94,5.532,137,2013,2,6,30,30,30,8,256,16,4,18
10668,2004,7313,6.96,5.603,137,2004,2,2,150,30,150,12,493,21,15,21
5239,1987,10125,6.22,5.553,137,1987,2,2,300,120,300,12,697,57,4,17
2280,1983,20723,5.21,5.468,137,1983,2,4,60,60,60,8,233,12,3,15
194387,2016,10324,6.2,5.551,137,2016,1,4,20,10,20,8,283,5,6,15
227212,2020,5909,8.25,5.651,137,2020,2,2,90,60,90,14,263,4,65,294
5878,1887,21033,5.16,5.457,137,1887,2,10,10,10,10,4,249,3,0,6
14137,2004,13754,5.81,5.525,137,2004,3,5,45,45,45,10,417,6,0,5
999,1994,19217,5.38,5.49,137,1994,3,6,20,20,20,6,305,14,3,14
2989,1998,14756,5.76,5.519,137,1998,3,6,20,20,20,10,345,28,6,9
2482,1982,21502,4.37,5.414,137,1982,2,2,30,30,30,7,463,38,13,24
257435,2021,5626,7.82,5.664,137,2021,2,4,120,60,120,12,341,2,76,350
30958,2007,5634,7.81,5.664,137,2007,2,12,120,120,120,12,250,5,23,79
31853,2007,6369,7.26,5.633,137,2007,2,2,15,15,15,10,285,3,32,97
245994,2021,6045,7.66,5.646,137,2021,1,1,30,10,30,8,499,13,48,238
84671,2010,12009,5.97,5.536,137,2010,2,4,15,15,15,4,177,3,16,27
287198,2019,12838,6.15,5.531,137,2019,2,4,15,15,15,8,254,4,8,49
9300,1987,8694,6.61,5.574,137,1987,2,12,30,30,30,6,143,1,2,25
5956,1977,21128,4.97,5.453,137,1977,2,2,120,120,120,12,569,37,9,19
101988,2013,21309,4.73,5.441,137,2013,1,4,90,90,90,8,582,87,7,59
43171,2009,21260,4.87,5.444,137,2009,2,15,222,2,222,8,421,10,0,5
311686,2020,8449,6.43,5.578,137,2020,1,4,120,120,120,13,328,8,32,148
161966,2014,8990,6.51,5.569,137,2014,2,4,45,45,45,14,234,21,6,34
146094,2013,14003,5.85,5.523,137,2013,2,6,45,30,45,10,357,42,4,48
93522,2011,21516,4.42,5.411,137,2011,1,4,10,5,10,8,474,24,1,12
209450,2016,7667,6.8,5.594,137,2016,2,6,45,30,45,8,207,5,12,43
203885,2016,8947,6.55,5.57,137,2016,1,5,25,15,25,6,208,2,5,25
182090,2015,17372,5.8,5.504,137,2015,4,15,60,30,60,18,578,20,1,30
29026,1992,6915,7.71,5.614,137,1992,2,8,120,120,120,10,368,11,9,36
158816,2018,5119,8.55,5.694,137,2018,1,4,720,90,720,12,585,8,35,121
33156,2008,10386,6.21,5.55,137,2008,2,2,30,30,30,8,331,38,4,42
231215,2017,6849,7.16,5.616,137,2017,2,4,30,10,30,0,364,14,28,133
36554,2008,14547,5.78,5.52,137,2008,2,5,20,20,20,5,423,34,4,15
8079,2004,11356,6.21,5.541,137,2004,2,2,30,30,30,8,237,28,6,18
153509,2014,17075,5.6,5.506,137,2014,2,4,20,20,20,10,257,9,3,15
240108,2018,15137,5.77,5.517,137,2018,2,4,15,10,15,8,480,25,2,51
7831,2000,7226,7.09,5.605,137,2000,1,4,240,240,240,12,552,14,11,58
21572,1986,11970,5.98,5.536,137,1986,1,8,45,45,45,8,196,3,0,5
218465,2017,10971,6.26,5.545,137,2017,2,6,20,10,20,8,370,16,4,23
18401,2005,6707,7.47,5.621,136,2005,1,4,240,240,240,12,603,24,28,115
5522,1993,12618,5.9,5.532,136,1993,2,4,60,60,60,7,471,17,1,11
22947,2006,8004,6.79,5.587,136,2006,2,2,40,40,40,11,163,2,24,94
151456,2013,7039,7.16,5.611,136,2013,2,2,10,10,10,10,824,44,6,21
308329,2020,7044,7.43,5.61,136,2020,1,4,90,60,90,15,382,7,15,135
14132,2004,20348,5.36,5.477,136,2004,2,5,45,45,45,18,180,7,30,45
32431,2007,19477,5.38,5.488,136,2007,3,5,75,60,75,12,199,10,5,17
2668,1992,14189,5.81,5.522,136,1992,2,6,30,30,30,18,339,24,3,28
213497,2019,5310,8.39,5.683,136,2019,1,2,720,120,720,14,745,20,40,146
23915,2006,8474,6.71,5.578,136,2006,1,1,60,60,60,12,339,5,45,194
3403,1989,9095,6.52,5.567,136,1989,1,6,180,180,180,12,262,18,31,53
166,1993,16263,5.75,5.511,136,1993,2,6,120,120,120,0,270,21,12,31
193422,2017,8114,6.65,5.585,136,2017,2,4,120,60,120,14,459,44,12,77
180906,2015,8511,6.71,5.577,136,2015,1,4,180,90,180,12,249,16,19,92
1246,1992,10265,6.23,5.551,136,1992,1,7,300,90,300,12,399,14,45,115
6215,1977,10959,6.3,5.545,136,1977,2,3,120,120,120,12,527,27,18,64
173336,2016,12755,6.07,5.531,136,2016,2,6,90,30,90,10,222,10,2,16
454,1991,10213,6.18,5.552,136,1991,3,5,30,30,30,10,163,6,24,40
121414,2013,20836,5.08,5.465,136,2013,1,6,30,30,30,12,269,44,11,88
33801,2003,14687,5.81,5.519,136,2003,2,10,30,30,30,7,374,14,4,13
39169,1994,7029,6.99,5.611,136,1994,2,2,120,120,120,10,1185,49,0,96
138728,2015,8389,6.6,5.579,136,2015,2,6,120,120,120,12,230,18,10,46
41646,2009,19879,5.37,5.483,136,2009,3,8,10,10,10,6,338,27,4,18
131530,2012,18165,5.58,5.499,136,2012,2,4,15,15,15,7,493,13,4,16
20253,2004,9444,6.37,5.562,136,2004,2,2,20,20,20,8,142,5,10,40
3664,1974,15704,5.76,5.514,136,1974,2,2,10,10,10,8,284,9,6,10
62922,2011,5461,8.29,5.674,136,2011,2,2,60,60,60,15,639,4,67,150
158316,2014,11947,6.12,5.536,136,2014,2,4,90,30,90,12,495,32,5,46
46743,2009,20562,5.21,5.472,136,2009,2,4,15,15,15,8,460,10,3,19
102881,2013,8258,7.85,5.582,136,2013,2,2,45,45,45,10,148,3,23,139
86270,2010,18173,5.48,5.499,136,2010,2,5,45,30,45,8,164,9,5,24
232300,2017,13600,5.96,5.526,136,2017,2,7,30,15,30,8,448,34,4,41
57803,2010,7807,6.75,5.592,136,2010,1,2,40,40,40,13,397,12,67,227
148744,2013,8018,6.88,5.587,136,2013,1,6,30,30,30,6,251,9,20,84
106174,2012,11636,6,5.539,136,2012,2,6,30,30,30,10,299,38,13,68
227995,2018,5671,8.48,5.662,136,2018,1,1,120,120,120,12,481,7,50,194
34419,2008,12969,5.94,5.53,136,2008,2,2,45,45,45,12,301,18,13,52
235362,2017,5917,7.85,5.65,136,2017,2,2,60,40,60,12,269,5,33,107
17577,2005,15946,5.69,5.512,136,2005,2,6,15,15,15,8,307,16,2,10
35476,2010,5686,7.92,5.661,136,2010,2,2,240,240,240,0,777,18,17,80
258723,2019,20788,5.14,5.466,136,2019,2,2,10,5,10,0,49,0,2,14
164760,2015,9474,6.9,5.562,136,2015,2,6,15,15,15,8,305,13,4,22
7634,1982,6378,7.44,5.632,136,1982,2,2,180,180,180,0,517,21,8,16
83,1997,9637,6.39,5.559,135,1997,2,2,180,180,180,12,453,27,15,37
235467,2017,11292,6.23,5.542,135,2017,2,4,20,20,20,7,313,10,12,66
4084,1981,10683,6.23,5.547,135,1981,2,2,90,90,90,12,442,30,7,30
164236,2016,8089,7.59,5.586,135,2016,7,22,90,30,90,13,374,16,13,97
238412,2018,7025,8.17,5.611,135,2018,1,4,120,60,120,12,252,12,19,117
307386,2021,5560,8.25,5.668,135,2021,1,4,75,60,75,10,938,13,24,164
248878,2018,6148,8.08,5.642,135,2018,2,2,30,10,30,10,272,4,28,104
297864,2013,10415,6.4,5.55,135,2013,2,16,60,40,60,16,185,0,1,3
8813,2003,20874,5.03,5.464,135,2003,2,4,1,1,1,14,118,3,13,43
14812,2005,20008,5.3,5.482,135,2005,3,6,20,20,20,10,285,34,9,29
181807,2015,5806,8.03,5.655,135,2015,2,4,60,60,60,0,357,2,7,40
136609,2012,21162,4.87,5.451,135,2012,1,4,10,10,10,6,372,9,0,7
25768,2006,8981,6.62,5.569,135,2006,5,30,240,240,240,12,471,34,7,53
187121,2016,7134,7.02,5.608,135,2016,2,4,120,90,120,12,341,9,36,136
11730,2003,10480,6.16,5.549,135,2003,2,4,10,10,10,8,225,10,14,63
326908,2021,6470,7.82,5.629,135,2021,2,6,30,30,30,7,321,0,0,51
185302,2016,13522,6.11,5.526,135,2016,2,4,60,30,60,7,482,25,7,64
217581,2017,9614,6.35,5.56,135,2017,2,5,45,45,45,14,435,35,7,40
153002,2014,8834,6.44,5.572,135,2014,2,4,20,20,20,4,269,3,4,23
56406,2002,17104,5.68,5.506,135,2002,3,16,45,45,45,18,306,7,0,6
141437,2013,12210,6.08,5.535,135,2013,3,8,30,30,30,8,303,28,7,31
4842,1994,10802,6.14,5.546,135,1994,2,10,120,120,120,10,324,38,3,21
174231,2017,9026,6.83,5.568,135,2017,2,4,120,60,120,14,416,11,7,129
119500,2012,18671,5.56,5.495,135,2012,3,6,45,45,45,7,213,5,0,8
6861,2001,6207,7.48,5.639,135,2001,2,6,360,360,360,12,558,13,37,71
180,1999,15157,5.73,5.517,135,1999,2,5,30,30,30,10,242,13,6,13
1753,2000,14014,5.81,5.523,135,2000,1,8,30,30,30,5,353,20,4,17
281094,2020,7142,7.3,5.607,135,2020,2,6,120,40,120,10,408,6,30,203
209672,2016,7858,6.68,5.59,135,2016,2,6,40,20,40,8,280,6,64,161
25470,2006,15940,5.65,5.512,135,2006,2,2,30,30,30,8,276,19,18,29
212581,2017,6497,7.36,5.628,135,2017,2,2,45,20,45,10,741,16,22,56
122867,2012,15739,5.76,5.513,135,2012,2,4,35,35,35,12,384,18,1,21
40238,2009,12627,6.01,5.532,135,2009,2,4,30,30,30,6,276,16,5,17
192858,2017,5571,7.97,5.667,135,2017,1,1,250,100,250,12,487,6,90,271
8319,1975,19078,5.59,5.492,135,1975,2,2,120,120,120,12,504,27,3,17
189925,2015,8897,6.55,5.571,135,2015,1,5,45,30,45,10,265,17,1,6
128098,2012,8200,6.66,5.583,135,2012,2,2,60,60,60,10,492,28,16,44
117823,2012,17151,5.63,5.505,135,2012,2,17,20,20,20,12,421,16,2,28
217424,2017,13692,5.96,5.525,135,2017,2,7,30,30,30,8,243,5,1,28
148,1999,15420,5.71,5.515,135,1999,3,6,60,60,60,8,205,19,1,6
258561,2020,6968,7.38,5.613,135,2020,2,4,60,30,60,14,333,15,35,100
132452,2012,13064,5.98,5.529,134,2012,2,2,5,5,5,14,370,12,3,11
2518,1989,21248,4.75,5.445,134,1989,2,4,30,30,30,8,272,11,3,22
15267,1983,13136,5.96,5.529,134,1983,2,4,30,30,30,8,296,9,2,5
565,2000,10472,6.14,5.549,134,2000,3,4,60,60,60,10,311,16,12,25
19735,2005,14147,5.88,5.523,134,2005,2,6,120,120,120,9,266,32,18,77
177014,2020,5881,8.55,5.652,134,2020,2,6,90,45,90,14,285,5,23,142
1325,1989,17237,5.58,5.505,134,1989,3,5,45,30,45,8,350,29,3,13
4485,1989,6460,7.25,5.629,134,1989,3,4,120,120,120,10,191,4,83,174
240905,2019,5069,8.6,5.698,134,2019,1,2,1200,300,1200,0,739,12,24,77
1721,1973,12253,6.14,5.534,134,1973,2,4,90,90,90,10,482,29,6,28
23946,2006,21394,4.58,5.433,134,2006,2,4,30,30,30,8,185,6,1,0
40258,2010,5863,8.15,5.653,134,2010,2,2,180,180,180,0,609,14,23,64
40819,2008,11655,6.16,5.539,134,2008,1,4,10,10,10,8,181,0,3,67
182801,2015,9939,6.33,5.555,134,2015,2,5,90,60,90,10,211,16,4,35
264282,2018,16934,5.7,5.507,134,2018,2,6,50,50,50,18,308,6,3,42
67034,2010,14778,5.75,5.519,134,2010,3,7,45,45,45,8,153,13,7,22
3237,1986,7809,6.85,5.592,134,1986,2,2,1200,480,1200,12,476,30,5,30
123991,2011,19923,5.34,5.483,134,2011,3,6,20,20,20,14,328,5,1,11
28224,2007,21348,4.76,5.438,134,2007,2,6,20,20,20,18,208,10,6,23
98197,2011,15557,5.94,5.515,134,2011,2,6,45,45,45,10,153,5,3,22
324150,2020,6345,7.39,5.634,134,2020,2,2,20,20,20,0,484,12,43,92
2038,1977,16830,5.64,5.507,134,1977,2,6,45,45,45,8,338,25,6,14
13460,2005,18258,5.49,5.498,134,2005,2,6,45,45,45,10,298,23,7,23
29199,2011,6326,7.46,5.634,134,2011,1,2,120,120,120,12,444,9,48,124
317983,2020,7131,7.03,5.608,134,2020,3,5,35,25,35,10,341,6,15,90
76681,2007,13996,5.94,5.523,134,2007,2,2,30,30,30,12,201,16,6,34
249582,2021,5829,7.93,5.654,134,2021,2,2,480,480,480,0,720,6,24,110
225062,2017,7865,6.81,5.59,134,2017,3,6,60,30,60,17,388,6,15,81
251632,2019,8283,6.82,5.581,134,2019,1,4,120,30,120,14,377,20,37,165
244241,2020,6773,7.22,5.619,134,2020,1,4,90,60,90,14,381,11,22,160
84173,2010,18404,5.45,5.497,134,2010,2,5,60,45,60,10,382,28,7,35
8173,1986,20793,5.12,5.466,134,1986,2,2,90,90,90,8,262,9,2,5
3549,1986,21495,4.36,5.416,134,1986,2,6,90,90,90,12,313,24,0,13
8812,1994,6736,7.19,5.62,134,1994,2,2,360,360,360,0,594,28,9,24
218556,2016,15731,6.25,5.514,134,2016,2,6,30,15,30,10,286,3,1,17
247394,2019,14359,6.35,5.521,134,2019,1,4,150,30,150,14,390,10,12,118
281206,2019,9916,6.41,5.556,134,2019,2,6,40,20,40,10,482,8,7,106
223033,2017,7575,7.37,5.596,134,2017,3,6,120,120,120,12,336,24,18,134
177927,2015,13018,6.26,5.529,134,2015,3,5,60,60,60,10,550,46,4,30
19914,1992,19602,5.37,5.487,133,1992,2,2,20,20,20,10,25,0,0,8
4442,1997,20060,5.25,5.481,133,1997,2,5,15,15,15,6,298,25,14,24
2174,1966,9005,6.5,5.569,133,1966,3,4,30,30,30,10,501,47,11,30
310198,2021,8949,6.55,5.57,133,2021,2,4,30,30,30,8,677,13,37,161
164655,2014,6120,7.68,5.643,133,2014,1,1,240,240,240,12,467,16,102,310
11446,1980,16189,5.78,5.511,133,1980,2,6,180,90,180,8,208,0,1,5
132320,2012,20544,5.35,5.472,133,2012,2,6,180,60,180,8,607,9,3,23
68943,2010,13660,5.84,5.525,133,2010,2,4,45,45,45,10,95,7,11,51
88316,2012,10479,6.3,5.549,133,2012,2,4,90,90,90,12,231,27,17,103
233502,2017,6517,7.39,5.627,133,2017,2,2,20,20,20,8,264,3,26,149
4979,1993,15559,5.75,5.514,133,1993,2,4,60,60,60,12,478,37,10,26
10579,1992,7752,7.06,5.593,133,1992,2,2,360,360,360,12,510,26,10,50
1804,1993,9679,6.35,5.559,133,1993,4,6,45,45,45,12,366,26,2,17
130763,2012,14199,5.89,5.522,133,2012,2,6,30,30,30,8,290,19,4,14
28717,2007,18605,5.51,5.496,133,2007,2,5,30,30,30,10,342,41,12,46
156458,2014,9374,6.34,5.563,133,2014,2,4,45,45,45,8,205,12,6,45
19560,2005,21512,4.52,5.411,133,2005,2,4,45,30,45,7,362,28,4,17
4909,1987,16511,5.69,5.509,133,1987,2,4,60,60,60,8,327,22,6,21
251445,2019,14256,5.98,5.522,133,2019,1,2,30,15,30,8,684,27,7,61
322696,2020,6782,7.15,5.619,133,2020,2,2,15,5,15,6,429,1,5,24
234946,2017,10724,6.26,5.547,133,2017,3,6,60,40,60,13,283,32,15,79
159087,2014,17504,5.59,5.503,133,2014,3,8,45,30,45,13,423,46,13,68
203800,2016,6886,7.53,5.615,133,2016,2,8,120,60,120,10,213,2,7,49
319114,2020,6458,7.22,5.629,133,2020,3,8,45,30,45,10,332,2,3,44
258131,2018,7859,6.85,5.59,133,2018,1,2,90,30,90,12,312,18,28,101
18880,2004,11919,5.99,5.537,133,2004,2,6,20,20,20,5,198,8,11,30
171950,2015,10218,6.32,5.552,133,2015,3,8,20,20,20,8,248,8,2,17
280834,2021,6393,7.4,5.632,133,2021,1,6,15,15,15,0,581,10,68,307
330538,2021,8147,6.69,5.585,133,2021,2,4,20,20,20,8,315,4,27,116
262939,2020,6471,7.67,5.629,133,2020,2,2,150,90,150,13,515,19,77,519
21631,2006,19383,5.31,5.489,133,2006,2,4,45,45,45,8,572,26,6,22
144223,2014,7094,7.01,5.609,133,2014,1,7,30,30,30,8,189,5,54,135
273065,2018,8222,6.85,5.583,133,2018,1,2,30,5,30,6,328,3,4,31
2226,1985,9609,6.37,5.56,133,1985,3,4,90,90,90,14,309,22,4,16
89575,2010,10735,6.18,5.547,133,2010,2,2,15,15,15,7,441,23,6,15
130393,2018,7675,6.81,5.594,133,2018,2,4,90,60,90,14,260,20,14,90
297569,2018,10358,6.25,5.55,133,2018,1,4,30,30,30,8,342,8,5,49
166210,2016,9985,6.36,5.555,133,2016,2,4,15,5,15,6,356,15,4,34
538,1979,9047,6.44,5.568,133,1979,3,6,60,60,60,10,214,11,10,18
294235,2020,7073,7.15,5.609,132,2020,1,6,60,60,60,14,352,11,6,78
207764,2016,8282,6.82,5.581,132,2016,3,8,20,10,20,6,374,3,2,25
3057,2002,8997,6.53,5.569,132,2002,2,3,20,20,20,12,182,11,11,30
153498,2014,6324,7.39,5.634,132,2014,2,2,20,20,20,10,289,3,30,160
4288,1979,6837,7.23,5.617,132,1979,2,2,120,120,120,12,432,28,16,34
183,1994,9923,6.31,5.555,132,1994,2,2,15,15,15,10,291,14,15,36
26080,2006,14828,5.75,5.519,132,2006,2,5,20,20,20,8,316,19,5,10
329593,2021,6820,7.36,5.618,132,2021,1,4,90,45,90,10,190,3,72,575
1414,1972,19138,5.4,5.491,132,1972,1,8,120,120,120,10,265,19,9,16
201557,2019,7201,7.5,5.605,132,2019,1,6,30,15,30,5,236,3,1,41
8598,1998,21417,4.7,5.43,132,1998,2,8,120,120,120,8,345,12,8,32
284639,2020,6383,8.17,5.632,132,2020,2,8,180,60,180,13,340,10,17,148
3560,1978,13225,6,5.528,132,1978,2,2,60,60,60,12,451,14,13,38
159437,0,20255,5.3,5.478,132,0,3,5,90,60,90,16,153,2,0,10
249750,2019,5171,8.49,5.691,132,2019,1,4,1260,120,1260,0,662,5,17,91
6405,1992,10371,6.19,5.55,132,1992,1,2,60,60,60,10,335,16,3,15
322451,1968,11822,6.23,5.537,132,1968,3,6,60,60,60,10,293,5,1,6
9049,2003,18118,5.5,5.499,132,2003,2,4,60,60,60,6,400,23,2,23
30485,2007,21418,4.6,5.43,132,2007,2,6,45,30,45,8,411,29,0,5
328565,2021,5748,7.88,5.658,132,2021,2,2,35,25,35,10,817,6,37,227
2742,1981,7157,7.07,5.607,132,1981,1,4,120,120,120,0,485,19,11,50
5554,2003,16624,5.68,5.509,132,2003,2,4,30,30,30,8,255,12,15,26
256397,2018,14802,5.88,5.519,132,2018,3,6,5,1,5,13,375,14,5,26
218769,2016,12489,6.02,5.533,132,2016,2,4,30,30,30,7,234,4,1,34
33984,2008,11154,6.09,5.543,132,2008,2,6,30,30,30,8,134,6,5,20
785,1999,20577,5.17,5.472,132,1999,2,6,90,90,90,12,238,35,4,11
246746,2018,7174,7.22,5.606,132,2018,1,5,60,20,60,12,263,9,6,43
3576,1974,10252,6.34,5.552,132,1974,1,2,120,120,120,12,529,10,16,34
3531,1981,8577,6.65,5.576,132,1981,1,2,60,60,60,10,510,14,53,127
2000,1994,21562,4.13,5.402,132,1994,2,6,60,60,60,12,271,12,2,3
165521,2014,8085,6.72,5.586,132,2014,1,10,20,20,20,6,717,4,14,48
162480,2015,9102,6.7,5.567,132,2015,2,4,60,60,60,13,373,19,20,92
220284,2017,7558,7.43,5.597,132,2017,1,4,120,20,120,12,230,3,4,46
130685,2012,13796,5.88,5.525,132,2012,2,4,20,20,20,8,136,11,12,50
121995,2013,11287,6.21,5.542,132,2013,2,12,30,30,30,6,364,20,4,48
457,1998,13151,5.87,5.529,132,1998,2,5,30,30,30,8,182,8,7,10
170756,2015,7936,6.83,5.589,132,2015,2,4,30,30,30,10,257,16,16,47
16196,2004,8954,6.68,5.57,132,2004,2,5,30,30,30,12,262,3,7,114
258636,2018,7399,7.2,5.601,132,2018,2,6,40,30,40,14,296,4,5,17
71837,2010,19304,5.35,5.49,132,2010,2,6,30,30,30,14,351,30,2,11
244806,2021,6665,8.15,5.622,132,2021,2,4,60,45,60,10,245,3,22,138
9288,2003,7547,6.87,5.597,132,2003,3,10,30,30,30,12,244,8,6,26
57141,2014,5347,8.06,5.681,132,2014,1,1,120,120,120,10,413,18,104,306
26211,2008,12195,6.09,5.535,132,2008,3,5,45,45,45,10,202,16,12,33
264278,2020,8019,6.94,5.587,132,2020,2,5,60,45,60,10,329,7,8,108
15235,2004,6769,7.28,5.619,132,2004,2,8,45,45,45,12,283,3,13,45
147145,2013,13077,6,5.529,132,2013,2,6,45,45,45,0,244,9,3,15
13164,1996,18760,5.4,5.494,132,1996,2,2,30,30,30,6,319,5,2,9
255456,2020,5896,8.1,5.651,131,2020,1,1,180,120,180,12,608,8,15,121
7710,1965,20952,5,5.46,131,1965,2,4,20,20,20,4,297,11,4,10
239189,2021,17203,6.15,5.505,131,2021,1,7,180,60,180,12,618,25,15,104
224212,2017,20943,4.98,5.461,131,2017,4,10,30,20,30,10,442,38,11,145
130008,2012,10496,6.16,5.549,131,2012,1,4,120,90,120,10,288,31,15,58
283768,2019,6029,7.78,5.646,131,2019,1,2,120,120,120,0,611,8,4,40
3271,1983,19283,5.41,5.49,131,1983,2,2,60,60,60,10,480,20,12,30
6253,1977,6951,7.43,5.613,131,1977,2,4,360,360,360,14,364,9,27,46
186986,2020,7323,7.11,5.603,131,2020,2,4,30,10,30,10,388,14,27,216
313718,2021,6684,7.3,5.621,131,2021,2,4,45,45,45,10,295,3,54,333
3515,1998,21614,3.89,5.383,131,1998,4,0,60,60,60,18,382,27,1,5
142645,2014,10165,6.75,5.553,131,2014,2,4,15,15,15,13,315,13,4,22
114863,2012,14708,5.83,5.519,131,2012,2,4,90,90,90,8,291,39,5,40
5186,1986,11868,6.1,5.537,131,1986,1,6,240,240,240,12,389,22,26,27
200351,2017,7984,6.82,5.588,131,2017,2,4,45,30,45,12,290,17,8,48
60029,2010,7063,7.06,5.61,131,2010,1,1,240,240,240,12,554,11,43,128
194536,2016,15853,5.8,5.513,131,2016,2,6,15,15,15,8,431,12,8,31
151684,2015,10368,6.3,5.55,131,2015,4,6,60,60,60,8,442,32,15,91
933,1990,14106,5.83,5.523,131,1990,3,6,90,90,90,10,268,16,17,38
9681,1981,16747,5.72,5.508,131,1981,2,6,20,20,20,7,270,10,2,11
31554,2008,7268,7.08,5.604,131,2008,1,2,180,180,180,0,421,12,27,82
3147,1991,10769,6.4,5.547,131,1991,3,5,50,50,50,8,213,8,6,20
9685,1984,9973,6.24,5.555,131,1984,2,4,10,10,10,6,144,11,9,32
83278,2010,17721,5.54,5.502,131,2010,2,7,45,45,45,8,216,9,4,13
1307,1999,14206,5.83,5.522,131,1999,2,4,10,10,10,5,314,12,0,7
109657,2011,10614,6.14,5.548,131,2011,2,5,20,20,20,5,128,8,9,24
152867,2014,19897,5.45,5.483,131,2014,2,4,60,60,60,13,397,34,5,63
311988,2022,6780,7.83,5.619,131,2022,1,4,150,120,150,16,353,4,71,870
8329,1988,12987,6.01,5.53,131,1988,1,2,120,120,120,12,549,28,26,57
3499,1851,15556,5.92,5.515,131,1851,2,2,90,90,90,0,245,6,15,85
275032,2020,6865,7.22,5.616,131,2020,1,4,30,15,30,8,355,4,17,152
120886,2013,11471,6.15,5.54,131,2013,2,6,90,30,90,13,282,19,20,101
171548,2015,12914,5.94,5.53,131,2015,3,6,15,15,15,10,241,7,1,32
